GC content,Purine ratio,Shannon H (k=1),Shannon H (k=3),Pi-stacking,GQS density,Struct. density,RC self-match,Scaffolding index,Length
0.5866666666666667,1.7777777777777777,1.913164648644443,5.15544407936869,0.44594594594594594,0.4,0.33783783783783783,0.16,22.99853127259306,75
0.5733333333333334,1.34375,1.9629707065830855,5.3148341070864955,0.3918918918918919,0.4,0.33783783783783783,0.18666666666666668,21.905562803474858,75
0.64,1.4193548387096775,1.897499323974447,5.240725757302698,0.36486486486486486,0.4,0.28378378378378377,0.26666666666666666,25.296438368695846,75
0.5733333333333334,1.4193548387096775,1.9460280671393384,5.3318904426732985,0.3783783783783784,0.4,0.33783783783783783,0.13333333333333333,22.096278378415988,75
0.6,2.125,1.8705508652122462,5.1859312367547545,0.5,0.6666666666666666,0.32432432432432434,0.13333333333333333,24.05707151824629,75
0.56,1.0833333333333333,1.9715276774516028,5.381337572460103,0.2972972972972973,0.13333333333333333,0.24324324324324326,0.24,21.303266079948273,75
0.5866666666666667,1.6785714285714286,1.9181583706675573,5.297777771499694,0.4189189189189189,0.4,0.2702702702702703,0.10666666666666667,22.938657065125476,75
0.5866666666666667,0.9736842105263158,1.9719187021609845,5.497642024455624,0.25675675675675674,0.13333333333333333,0.24324324324324326,0.18666666666666668,22.313281799345756,75
0.5733333333333334,1.34375,1.9536376882060311,5.230384832615528,0.35135135135135137,0.26666666666666666,0.22972972972972974,0.21333333333333335,22.01021113043458,75
0.5866666666666667,1.2727272727272727,1.9620085087392507,5.593800243752252,0.32432432432432434,0.13333333333333333,0.22972972972972974,0.26666666666666666,22.42598713411616,75
0.6,1.2727272727272727,1.959151699350508,5.297777771499694,0.35135135135135137,0.26666666666666666,0.28378378378378377,0.21333333333333335,22.969113134937494,75
0.5733333333333334,1.2058823529411764,1.9647617118988725,5.436132093008046,0.3108108108108108,0.13333333333333333,0.2702702702702703,0.26666666666666666,21.88559449931847,75
0.5945945945945946,1.3870967741935485,1.9400150721926508,5.366115237818326,0.3561643835616438,0.13513513513513511,0.2054794520547945,0.1891891891891892,22.68022447374376,74
0.5512820512820513,1.1081081081081081,1.9901970238074285,5.408790177774937,0.23376623376623376,0.12820512820512822,0.2077922077922078,0.4358974358974359,21.605890210732458,78
0.475,1.3529411764705883,1.9755700374451464,5.174771571643138,0.3037974683544304,0.0,0.1518987341772152,0.3,19.234944874036252,80
0.47435897435897434,1.0,1.9976265706892873,5.3626089277180045,0.19480519480519481,0.0,0.18181818181818182,0.3333333333333333,18.521971033486007,78
0.475,1.0,1.996387226993904,5.422784109693732,0.22784810126582278,0.0,0.20253164556962025,0.325,19.03437391895421,80
0.4875,1.105263157894737,1.975140170303507,5.205086032881603,0.20253164556962025,0.0,0.16455696202531644,0.25,19.745424067084343,80
